,File,School,Field,Year,File_Path,Maori_words
1116,identification_of_non_classical_c_h_m_interactions_in_early_and_late_transition_metal_complexes_containing_the_ch_3_ligand_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\identification_of_non_classical_c_h_m_interactions_in_early_and_late_transition_metal_complexes_containing_the_ch_3_ligand_2013.pdf,"Ehara,Kitaura,Komaromi,Nakai,Kitao,Morokuma,ArO"
1117,ligand_assembly_and_chirality_transfer_guided_by_dna_modified_with_enantiomerically_pure_paracyclophanes_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\ligand_assembly_and_chirality_transfer_guided_by_dna_modified_with_enantiomerically_pure_paracyclophanes_2013.pdf,"Ihara,Teo,Kitamura"
1118,molecular_engineering_of_guanine_rich_sequences_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\molecular_engineering_of_guanine_rich_sequences_2013.pdf,"Kawahata,NaI,POMe,Aminopurine,Momota,Umea,Kimura,Taira,Kawai,Kato,Mangoni,Takano,oTINA,Maiti,INA,ea,Houte,Hari,Kanatani,homopurine,Niu,Morihiro,Nakamura,Takahi,Oka,Koumoto,initio,Aimi,Menge,purine,Tito,OMeU,Totowa,Okamoto,Morio,puri,Urata,Ito,Tomita,Karimata,Otake,Mikuma,Amato,AI,uorene,Takenaka,Pepe,Oota,heme,Kaneko,Kuwahara,Perone"
1119,seagrass_restoration_using_hessian_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\seagrass_restoration_using_hessian_2013.pdf,
1120,single_walled_carbon_nanotube_polyaniline_n_silicon_solar_cells_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\single_walled_carbon_nanotube_polyaniline_n_silicon_solar_cells_2013.pdf,"Imahori,PANI,Matano,Hirao,Amaratunga,Pepe,Ito,Ruini"
1121,the_role_of_sodium_dodecyl_sulfate_concentration_in_the_separation_of_carbon_nanotubes_using_gel_chromatography_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\the_role_of_sodium_dodecyl_sulfate_concentration_in_the_separation_of_carbon_nanotubes_using_gel_chromatography_2013.pdf,"Akita,Inori,Kawai,Kataura,Arie,Puri,Hirano,Kono,Tanaka,Maniwa"
1122,assembly_dependent_fluorescence_enhancing_nucleic_acids_in_sequence_specific_detection_of_double_stranded_dna_2014.pdf,SNS,Chemistry,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2014\assembly_dependent_fluorescence_enhancing_nucleic_acids_in_sequence_specific_detection_of_double_stranded_dna_2014.pdf,MAU
1123,determining_the_origins_of_particulates_on_arkaroo_rock_art_2014.pdf,SNS,Chemistry,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2014\determining_the_origins_of_particulates_on_arkaroo_rock_art_2014.pdf,"hematite,haematite,Meteora"
1124,dna_duplex_as_a_scaffold_for_a_ground_state_complex_formation_between_a_zinc_cationic_porphyrin_and_phenylethynylpyren_1_yl_2014.pdf,SNS,Chemistry,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2014\dna_duplex_as_a_scaffold_for_a_ground_state_complex_formation_between_a_zinc_cationic_porphyrin_and_phenylethynylpyren_1_yl_2014.pdf,"Teo,Tuma,Nakano,Nakamura,Wingate,Iwai"
1125,examining_the_role_of_ultra_thin_atomic_layer_deposited_metal_oxide_2014.pdf,SNS,Chemistry,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2014\examining_the_role_of_ultra_thin_atomic_layer_deposited_metal_oxide_2014.pdf,"Tiwari,titania,Te,TiO,ITO"
1126,helicases_g4_dnas_and_drug_design_2014.pdf,SNS,Chemistry,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2014\helicases_g4_dnas_and_drug_design_2014.pdf,"Riou,Amato,Tera,Tito,imino,Pinato,Mingo"
1127,spring_constant_calibration_techniques_for_next_generation_fast_scanning_atomic_force_microscope_cantilevers_2014.pdf,SNS,Chemistry,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2014\spring_constant_calibration_techniques_for_next_generation_fast_scanning_atomic_force_microscope_cantilevers_2014.pdf,"Kawai,te,Kikukawa,Kooi"
1128,dna_based_assemblies_for_photochemical_upconversion_2015.pdf,SNS,Chemistry,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2015\dna_based_assemblies_for_photochemical_upconversion_2015.pdf,"RuRe,Teo,Purine,Koike,Peko,Inoue,Okahata,Tanaka,aTINA"
1129,dna_visualization_in_single_molecule_studies_carried_out_with_optical_tweezers_2015.pdf,SNS,Chemistry,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2015\dna_visualization_in_single_molecule_studies_carried_out_with_optical_tweezers_2015.pdf,"Amitani,Wuite,amine,TE,Tuma,Keena,epi,puri,TEAA"
1130,interdependence_of_pyrene_interactions_and_tetramolecular_g4_dna_assembly_2015.pdf,SNS,Chemistry,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2015\interdependence_of_pyrene_interactions_and_tetramolecular_g4_dna_assembly_2015.pdf,"Teo,Amato,Momota,Tito,Kimura,Perone,imino,Maiti,nonguanine,Pepe,TINATINA,Kaneko,MAU"
1131,pathway_to_high_throughput_low_cost_indium_free_transparent_electrodes_2015.pdf,SNS,Chemistry,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2015\pathway_to_high_throughput_low_cost_indium_free_transparent_electrodes_2015.pdf,"pore,nanowire,Niu,IPA,TUNA,amore,puri,Murata,ina,ITO"
1132,planar_silver_nanowire_carbon_nanotube_and_pedot_2015.pdf,SNS,Chemistry,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2015\planar_silver_nanowire_carbon_nanotube_and_pedot_2015.pdf,"pore,nanowire,Niu,Akita,Hau,Karakawa,IPA,Tokuno,TUNA,Nge,Murata,eA,ITO"
1133,synthesis_of_twisted_intercalating_nucleic_acids_possesing_acridine_derivatives_2015.pdf,SNS,Chemistry,2015,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2015\synthesis_of_twisted_intercalating_nucleic_acids_possesing_acridine_derivatives_2015.pdf,"amine,Amato"
1134,application_of_cu_catalyzed_azide_alkyne_cycloaddition_for_the_design_and_synthesis_of_sequence_specific_probes_targeting_double_stranded_dna_2016.pdf,SNS,Chemistry,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2016\application_of_cu_catalyzed_azide_alkyne_cycloaddition_for_the_design_and_synthesis_of_sequence_specific_probes_targeting_double_stranded_dna_2016.pdf,"amine,anie,Humana,Totowa,Ueki,murine,Kawamoto"
1135,dna_g_quadruplexes_show_strong_interaction_with_dna_methyltransferases_in_vitro_2016.pdf,SNS,Chemistry,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2016\dna_g_quadruplexes_show_strong_interaction_with_dna_methyltransferases_in_vitro_2016.pdf,"Kumaki,Hata,Hore,Kohara,pii,arange,humangenome,Kuo,Hou,Otani,Kato,Arita,Inamoto,Imai,Puri,puri,Humana,Okano"
1136,g_quadruplex_supramolecular_assemblies_in_photochemical_upconversion_2016.pdf,SNS,Chemistry,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2016\g_quadruplex_supramolecular_assemblies_in_photochemical_upconversion_2016.pdf,"hine,toA,moietie,TINAmonome,hite,TINATINA,Teo,ine,moieti,topo,rino,eratu,Nanai,rature,toTINA,Ange,Amato,parame,inguanine"
1137,multiple_weak_c_h_intramolecular_hydrogen_bonding_as_an_aid_to_minimizing_bond_rotation_flexibility_2016.pdf,SNS,Chemistry,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2016\multiple_weak_c_h_intramolecular_hydrogen_bonding_as_an_aid_to_minimizing_bond_rotation_flexibility_2016.pdf,"Ehara,AIMAII,Nakai,Kitao,Pakiari,maketo,Morokuma,initio"
1138,nanoscale_heterogeniety_and_workfunction_variations_in_zno_thin_films_2016.pdf,SNS,Chemistry,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2016\nanoscale_heterogeniety_and_workfunction_variations_in_zno_thin_films_2016.pdf,"ene,Kitamura,Teke,Nomura,Akihiro,ute,Hau,Kao,Tae,Kuo,Ingo,Hao,Hirano,Ito,ITO"
1139,plasma_enhanced_vortex_fluidic_device_manipulation_of_graphene_oxide_2016.pdf,SNS,Chemistry,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2016\plasma_enhanced_vortex_fluidic_device_manipulation_of_graphene_oxide_2016.pdf,"Terui,Hori,Takamura,Herea,Ruo,Kumari,Kohara,Ueno"
1140,steric_and_electronic_manipulation_of_the_anagostic_interaction_in_1_tetralone_oxime_and_imine_complexes_of_rhodium_2016.pdf,SNS,Chemistry,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2016\steric_and_electronic_manipulation_of_the_anagostic_interaction_in_1_tetralone_oxime_and_imine_complexes_of_rhodium_2016.pdf,"Itami,Morokuma,Ehara,aii,imine,Nakai,OMe,Waikato,Imine,Kumari,Kitao,Omae,ai,towa,parato"
1141,surface_and_near_surface_area_density_of_states_for_magnetron_sputtered_zno_and_al_zno_2016.pdf,SNS,Chemistry,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2016\surface_and_near_surface_area_density_of_states_for_magnetron_sputtered_zno_and_al_zno_2016.pdf,
1142,surface_modification_of_an_organic_hessian_substrate_leads_to_shifts_in_bacterial_biofilm_community_composition_and_abundance_2016.pdf,SNS,Chemistry,2016,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2016\surface_modification_of_an_organic_hessian_substrate_leads_to_shifts_in_bacterial_biofilm_community_composition_and_abundance_2016.pdf,"Hoare,TE,Mai,Romani,enumerate,OTU"
1143,adsorption_and_desorption_of_single_stranded_dna_from_single_walled_carbon_nanotubes_2017.pdf,SNS,Chemistry,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2017\adsorption_and_desorption_of_single_stranded_dna_from_single_walled_carbon_nanotubes_2017.pdf,"Wuite,heati,purine,Taki,Kataura,pitate,Ao,Murata,repo,Tanaka"
1144,chasing_the_agostic_interaction_in_ligand_assisted_cyclometallation_reactions_of_palladium_2017.pdf,SNS,Chemistry,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2017\chasing_the_agostic_interaction_in_ligand_assisted_cyclometallation_reactions_of_palladium_2017.pdf,"arene,ketone,Kitao,ome,Mei,Morokuma,poi,Ehara,MeO,imine,Nakai,OMe,Pakiari,Huo,Itami,ature,mai,rota,eature,rature,awa,amou,Keepi,HOHO,ture,Omae"
1145,efficient_and_fast_synthesis_of_few_layer_black_phosphorus_via_microwave_assisted_liquid_phase_exfoliation_2017.pdf,SNS,Chemistry,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2017\efficient_and_fast_synthesis_of_few_layer_black_phosphorus_via_microwave_assisted_liquid_phase_exfoliation_2017.pdf,"Niu,Miao,Hauke,ue,Hou,Pumera,horene,Neto"
1146,electronic_and_steric_manipulation_of_the_preagostic_interaction_in_isoquinoline_complexes_of_rh_2017.pdf,SNS,Chemistry,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2017\electronic_and_steric_manipulation_of_the_preagostic_interaction_in_isoquinoline_complexes_of_rh_2017.pdf,"Itami,Ehara,imine,Nakai,minima,Pakiari,Kitao,Omae,Morokuma,aare,Mei"
1147,interplay_of_steric_and_electronic_effects_on_the_bonding_components_in_aromatic_ring_agostic_interactions_2017.pdf,SNS,Chemistry,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2017\interplay_of_steric_and_electronic_effects_on_the_bonding_components_in_aromatic_ring_agostic_interactions_2017.pdf,"Ehara,imine,Nakai,Kitao,Mei,Morokuma"
1148,laying_waste_to_mercury_2017.pdf,SNS,Chemistry,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2017\laying_waste_to_mercury_2017.pdf,"natio,Rena,arerenewa,ane,pape,repea,imate,NaO,ome,hemi,ina,tonote,materia,Aporou,orou,ineA,tomake,toa,ireme,reme,materi,ona,ene,porou,Natura,Kuo,Mina,ito,rature,wou,erati,oke,amou,Ange,heate,Ama,erature,mata,Pioneere,taneou"
1149,new_complexity_for_aromatic_ring_agostic_interactions_2017.pdf,SNS,Chemistry,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2017\new_complexity_for_aromatic_ring_agostic_interactions_2017.pdf,"Itami,Omae,Mei"
1150,nmr_based_method_of_small_changes_reveals_how_dna_mutator_apobec3a_interacts_with_its_single_stranded_dna_substrate_2017.pdf,SNS,Chemistry,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2017\nmr_based_method_of_small_changes_reveals_how_dna_mutator_apobec3a_interacts_with_its_single_stranded_dna_substrate_2017.pdf,"ene,Herate,remoteto,Pineau,toA,Kitamura,humanA,Kimura,Totowa,Takaku,imine,inA,Kouno,Hara,Amaro,Tanaka"
1151,silencing_of_bcr_abl_chimeric_gene_in_human_chronic_myelogenous_leukemia_cell_line_k562_by_sirna_nuclear_export_signal_peptide_conjugates_2017.pdf,SNS,Chemistry,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2017\silencing_of_bcr_abl_chimeric_gene_in_human_chronic_myelogenous_leukemia_cell_line_k562_by_sirna_nuclear_export_signal_peptide_conjugates_2017.pdf,"Kotake,OOPO,Koo,Naemura,Morikawa,Ono,ea,TEAA,pore,Wako,amine,IIIA,Iwakuma,Iwaki,Murao,Morita,Ueki,puri,Rumiana,ute,eamino"
1152,solution_based_methods_for_the_fabrication_of_carbon_nanotube_modified_atomic_force_microscopy_probes_2017.pdf,SNS,Chemistry,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2017\solution_based_methods_for_the_fabrication_of_carbon_nanotube_modified_atomic_force_microscopy_probes_2017.pdf,"Akita,Aime"
1153,transparent_electrode_materials_and_methods_for_forming_same_2017.pdf,SNS,Chemistry,2017,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2017\transparent_electrode_materials_and_methods_for_forming_same_2017.pdf,"pore,nanowire,anama,IPA,materi,ITO"
1154,dipole_formation_at_the_moo3_conjugated_polymer_interface_2018.pdf,SNS,Chemistry,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2018\dipole_formation_at_the_moo3_conjugated_polymer_interface_2018.pdf,
1155,electronic_manipulation_of_the_agostic_and_syndetic_components_in_1_tetralone_oxime_and_imine_complexes_of_palladium_2018.pdf,SNS,Chemistry,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2018\electronic_manipulation_of_the_agostic_and_syndetic_components_in_1_tetralone_oxime_and_imine_complexes_of_palladium_2018.pdf,"Itami,Ehara,arene,anie,imine,Nakai,OMe,Kitao,Omae,Morokuma,AOMe"
1156,improved_application_of_carbon_nanotube_atomic_force_microscopy_probes_using_peakforce_tapping_mode_2018.pdf,SNS,Chemistry,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2018\improved_application_of_carbon_nanotube_atomic_force_microscopy_probes_using_peakforce_tapping_mode_2018.pdf,"naimo,Akita,Enga,nomina,Nanaimo"
1157,inhibiting_apobec3_activity_with_single_stranded_dna_containing_2_deoxyzebularine_analogues_2018.pdf,SNS,Chemistry,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2018\inhibiting_apobec3_activity_with_single_stranded_dna_containing_2_deoxyzebularine_analogues_2018.pdf,"ata,TE,Aihara,Kao,Kimura,Hou,Takaku,Katahira,Kouno,Puri,monio,Amaro,puri,Kanu,Ito,ea,Tanaka"
1158,investigation_into_the_behaviour_of_aluminium_and_steel_under_melt_freeze_cyclic_conditions_2018.pdf,SNS,Chemistry,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2018\investigation_into_the_behaviour_of_aluminium_and_steel_under_melt_freeze_cyclic_conditions_2018.pdf,"te,mina,WEKA"
1159,nonresonant_photons_catalyze_photodissociation_of_phenol_2018.pdf,SNS,Chemistry,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2018\nonresonant_photons_catalyze_photodissociation_of_phenol_2018.pdf,"Ehara,Nakai,Kitao,Morokuma,initio,Mahima"
1160,on_the_growth_of_evaporated_lif_on_p3ht_and_pcbm_2018.pdf,SNS,Chemistry,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2018\on_the_growth_of_evaporated_lif_on_p3ht_and_pcbm_2018.pdf,
1161,surface_chemical_characterisation_of_pyrite_exposed_to_acidithiobacillus_ferrooxidans_and_associated_extracellular_polymeric_substances_2018.pdf,SNS,Chemistry,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2018\surface_chemical_characterisation_of_pyrite_exposed_to_acidithiobacillus_ferrooxidans_and_associated_extracellular_polymeric_substances_2018.pdf,"retiree,EPU,Kitamura,Moreau,hematite,toA,IIii,Ono,Morarua,Araki,Makita"
1162,the_oscillatory_adsorption_of_self_assembled_organosilane_films_on_aluminium_oxide_surfaces_2018.pdf,SNS,Chemistry,2018,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2018\the_oscillatory_adsorption_of_self_assembled_organosilane_films_on_aluminium_oxide_surfaces_2018.pdf,"TiO,Mai,amine"
1163,characterisation_of_the_material_and_mechanical_properties_of_atomic_force_microscope_cantilevers_with_a_plan_view_trapezoidal_geometry_2019.pdf,SNS,Chemistry,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2019\characterisation_of_the_material_and_mechanical_properties_of_atomic_force_microscope_cantilevers_with_a_plan_view_trapezoidal_geometry_2019.pdf,"Matei,Raiteri,Akamine"
1164,effects_of_pressure_and_ph_on_the_physical_stability_of_an_i_motif_dna_structure_2019.pdf,SNS,Chemistry,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2019\effects_of_pressure_and_ph_on_the_physical_stability_of_an_i_motif_dna_structure_2019.pdf,"Tamaki,Kitamura,Reineke,Wani,MAU,Kaino"
1165,evaluation_of_the_agostic_and_syndetic_donations_in_aromatic_ring_agostic_interactions_involved_in_heteroatom_ligand_directed_c_h_bond_activation_2019.pdf,SNS,Chemistry,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2019\evaluation_of_the_agostic_and_syndetic_donations_in_aromatic_ring_agostic_interactions_involved_in_heteroatom_ligand_directed_c_h_bond_activation_2019.pdf,"ato,ketone,Hao,Kitao,Mei,ea,Morokuma,keto,aKeto,Ehara,Nomura,imine,Nakai,Horino,initio,Itami,Murai,Kamatani,amine,Miura,Inoue,Tanaka,Arene,Ketone,Imine,Imi"
1166,impact_of_puberty_and_age_on_adolescent_inhibition_over_time_2019.pdf,SNS,Chemistry,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2019\impact_of_puberty_and_age_on_adolescent_inhibition_over_time_2019.pdf,
1167,laser_metal_deposition_and_wire_arc_additive_manufacturing_of_materials_2019.pdf,SNS,Chemistry,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2019\laser_metal_deposition_and_wire_arc_additive_manufacturing_of_materials_2019.pdf,"pore,ima"
1168,neutral_and_negatively_charged_phosphate_modifications_altering_thermal_stability_kinetics_of_formation_and_monovalent_ion_dependence_of_dna_g_quadruplexes_2019.pdf,SNS,Chemistry,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2019\neutral_and_negatively_charged_phosphate_modifications_altering_thermal_stability_kinetics_of_formation_and_monovalent_ion_dependence_of_dna_g_quadruplexes_2019.pdf,"ine,ata,Amato,heate,ite,eratu,imino,Murina,ere,Remee,ingenomi,honate,Neuma,Imino,Mari"
1169,scanning_auger_microscopy_studies_of_silane_films_grown_on_plasma_2019.pdf,SNS,Chemistry,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2019\scanning_auger_microscopy_studies_of_silane_films_grown_on_plasma_2019.pdf,"Ahangari,Hou,EA"
1170,selective_inhibition_of_apobec3_enzymes_by_single_stranded_dnas_containing_2_deoxyzebularine_2019.pdf,SNS,Chemistry,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2019\selective_inhibition_of_apobec3_enzymes_by_single_stranded_dnas_containing_2_deoxyzebularine_2019.pdf,"UUU,Pineau,purine,Tokuriki,Aihara,Kao,Hou,Takaku,Katahira,Iwatani,Amaro,mutate,Kanu,Ito"
1171,spectroscopic_investigation_of_praseodymium_and_cerium_co_doped_20al_3_80lif_glass_for_potential_scintillator_applications_2019.pdf,SNS,Chemistry,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2019\spectroscopic_investigation_of_praseodymium_and_cerium_co_doped_20al_3_80lif_glass_for_potential_scintillator_applications_2019.pdf,"Mati,Akira,Kawano,Kimura,Katahira,Arita,Ono,Hironaka,Tohoku,Iwano,Takatori,Tono,Minami,Takata,Takahiro,Nakai,Nakamura,Murata,Minamia,Kamata,EuTa,EuEu,Kenarangui,Kumamoto,Kano,Inoue,Kono,Noritake,Kurokami,minami,Arikawa,Takaoku,Kohei,Kouno,Ioka,Kitano,Watari"
1172,the_oscillatory_adsorption_of_organosilane_films_on_aluminium_oxide_2019.pdf,SNS,Chemistry,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2019\the_oscillatory_adsorption_of_organosilane_films_on_aluminium_oxide_2019.pdf,"Mai,takeo,Tapio"
1173,the_role_of_physisorption_and_chemisorption_in_the_oscillatory_adsorption_of_organosilanes_on_aluminium_oxide_2019.pdf,SNS,Chemistry,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2019\the_role_of_physisorption_and_chemisorption_in_the_oscillatory_adsorption_of_organosilanes_on_aluminium_oxide_2019.pdf,Nihei
1174,understanding_the_potential_of_microwave_sintering_on_wc_co_2019.pdf,SNS,Chemistry,2019,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2019\understanding_the_potential_of_microwave_sintering_on_wc_co_2019.pdf,Mei
1175,a_search_by_nbo_analysis_for_syndetic_donation_in_known_x_ray_structures_of_transition_metal_complexes_with_close_aromatic_ring_c_h_metal_approaches_2020.pdf,SNS,Chemistry,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2020\a_search_by_nbo_analysis_for_syndetic_donation_in_known_x_ray_structures_of_transition_metal_complexes_with_close_aromatic_ring_c_h_metal_approaches_2020.pdf,"Itami,Ehara,arene,imino,imine,Nakai,Kitao,Omae,Morokuma,ina,Mei"
1176,differential_inhibition_of_apobec3_dna_mutator_isozymes_by_fluoro_and_non_fluoro_substituted_2_deoxyzebularine_embedded_in_single_stranded_dna_2020.pdf,SNS,Chemistry,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2020\differential_inhibition_of_apobec3_dna_mutator_isozymes_by_fluoro_and_non_fluoro_substituted_2_deoxyzebularine_embedded_in_single_stranded_dna_2020.pdf,"Tiu,Aihara,panA,Kao,Kotera,Takaku,Katahira,Amaro,mutate,Kanu,Ito"
1177,electronic_and_steric_manipulation_of_the_agostic_interaction_in_benzo_quinoline_complexes_of_pd_and_implications_for_the_formation_of_η1_pd_c_bonds_2020.pdf,SNS,Chemistry,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2020\electronic_and_steric_manipulation_of_the_agostic_interaction_in_benzo_quinoline_complexes_of_pd_and_implications_for_the_formation_of_η1_pd_c_bonds_2020.pdf,"Itami,Morokuma,ine,ringA,Ehara,Mei,eature,ere,Nakai,ture,Kitao,aromati,Omae,ationa,parato"
1178,heterochromatin_protein_1α_interacts_with_parallel_rna_and_dna_g_quadruplexes_2020.pdf,SNS,Chemistry,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2020\heterochromatin_protein_1α_interacts_with_parallel_rna_and_dna_g_quadruplexes_2020.pdf,"Teo,Kurokawa,Kao,Kimura,Takahama,Narita,Ito"
1179,mechanical_properties_and_microstructural_behaviour_of_microwave_sintered_wc_co_2020.pdf,SNS,Chemistry,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2020\mechanical_properties_and_microstructural_behaviour_of_microwave_sintered_wc_co_2020.pdf,"Mei,ature"
1180,new_interpretation_and_approach_to_curve_fitting_synchrotron_x_ray_photoelectron_spectra_of_9s8_fracture_surfaces_2020.pdf,SNS,Chemistry,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2020\new_interpretation_and_approach_to_curve_fitting_synchrotron_x_ray_photoelectron_spectra_of_9s8_fracture_surfaces_2020.pdf,"Tokonami,Tanuma,Morimoto,initio,Ngoepe"
1181,panic_learning_off_the_covid_campus_2020.pdf,SNS,Chemistry,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2020\panic_learning_off_the_covid_campus_2020.pdf,"ara,Aotearoa,ue,ero,unge,MEA,oke"
1182,strong_nonresonant_radiation_enhances_cis_trans_photoisomerization_of_stilbene_in_solution_2020.pdf,SNS,Chemistry,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2020\strong_nonresonant_radiation_enhances_cis_trans_photoisomerization_of_stilbene_in_solution_2020.pdf,
1183,the_importance_of_phosphates_for_dna_g_quadruplex_formation_2020.pdf,SNS,Chemistry,2020,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2020\the_importance_of_phosphates_for_dna_g_quadruplex_formation_2020.pdf,"amine,NaI,ata,toamore,ENa,Amato,Momota,Kimura,imino,inarange,Murina,Nakamura,Pepe,Kumari,Kaneko,ina,Perone,ona"
1184,degradation_of_fusion_reactor_plasma_facing_materials_through_surface_plasma_etching_2021.pdf,SNS,Chemistry,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2021\degradation_of_fusion_reactor_plasma_facing_materials_through_surface_plasma_etching_2021.pdf,
